area,day,label
청주,2019-10-30,2
청주,2019-10-31,2
청주,2019-11-01,2
청주,2019-11-02,2
청주,2019-11-03,2
청주,2019-11-04,2
청주,2019-11-05,2
청주,2019-11-06,2
청주,2019-11-07,2
청주,2019-11-08,13
청주,2019-11-09,13
청주,2019-11-10,13
청주,2019-11-11,2
청주,2019-11-12,13
청주,2019-11-13,13
청주,2019-11-14,15
청주,2019-11-15,13
청주,2019-11-16,2
청주,2019-11-17,13
청주,2019-11-18,13
청주,2019-11-19,15
청주,2019-11-20,15
청주,2019-11-21,13
청주,2019-11-22,13
청주,2019-11-23,2
청주,2019-11-24,2
청주,2019-11-25,15
청주,2019-11-26,13
청주,2019-11-27,13
청주,2019-11-28,13
청주,2019-11-29,15
청주,2019-11-30,13
청주,2019-12-01,1
청주,2019-12-02,15
청주,2019-12-03,15
청주,2019-12-04,1
청주,2019-12-05,9
청주,2019-12-06,9
청주,2019-12-07,9
청주,2019-12-08,15
청주,2019-12-09,15
청주,2019-12-10,1
청주,2019-12-11,1
청주,2019-12-12,15
청주,2019-12-13,15
청주,2019-12-14,15
청주,2019-12-15,1
청주,2019-12-16,1
청주,2019-12-17,1
청주,2019-12-18,15
청주,2019-12-19,15
청주,2019-12-20,15
청주,2019-12-21,15
청주,2019-12-22,1
청주,2019-12-23,15
청주,2019-12-24,15
청주,2019-12-25,15
청주,2019-12-26,15
청주,2019-12-27,9
청주,2019-12-28,15
청주,2019-12-29,15
청주,2019-12-30,15
청주,2019-12-31,12
청주,2020-01-01,9
청주,2020-01-02,1
청주,2020-01-03,15
청주,2020-01-04,15
청주,2020-01-05,15
청주,2020-01-06,15
청주,2020-01-07,1
청주,2020-01-08,15
청주,2020-01-09,15
청주,2020-01-10,15
청주,2020-01-11,15
청주,2020-01-12,15
청주,2020-01-13,9
청주,2020-01-14,9
청주,2020-01-15,9
청주,2020-01-16,9
청주,2020-01-17,15
청주,2020-01-18,15
청주,2020-01-19,15
청주,2020-01-20,15
청주,2020-01-21,15
청주,2020-01-22,15
청주,2020-01-23,1
청주,2020-01-24,1
청주,2020-01-25,1
청주,2020-01-26,1
청주,2020-01-27,15
청주,2020-01-28,1
청주,2020-01-29,1
청주,2020-01-30,1
청주,2020-01-31,15
청주,2020-02-01,3
청주,2020-02-02,3
청주,2020-02-03,3
청주,2020-02-04,3
청주,2020-02-05,12
청주,2020-02-06,12
청주,2020-02-07,3
청주,2020-02-08,3
청주,2020-02-09,3
청주,2020-02-10,5
청주,2020-02-11,5
청주,2020-02-12,5
청주,2020-02-13,14
청주,2020-02-14,5
청주,2020-02-15,14
청주,2020-02-16,3
청주,2020-02-17,12
청주,2020-02-18,3
청주,2020-02-19,3
청주,2020-02-20,5
청주,2020-02-21,14
청주,2020-02-22,5
청주,2020-02-23,5
청주,2020-02-24,14
청주,2020-02-25,5
청주,2020-02-26,5
청주,2020-02-27,5
청주,2020-02-28,5
청주,2020-02-29,14
청주,2020-03-01,5
청주,2020-03-02,5
청주,2020-03-03,5
청주,2020-03-04,3
청주,2020-03-05,3
청주,2020-03-06,5
청주,2020-03-07,5
청주,2020-03-08,14
청주,2020-03-09,14
청주,2020-03-10,5
청주,2020-03-11,5
청주,2020-03-12,5
청주,2020-03-13,5
청주,2020-03-14,5
청주,2020-03-15,5
청주,2020-03-16,5
청주,2020-03-17,5
청주,2020-03-18,14
청주,2020-03-19,14
청주,2020-03-20,14
청주,2020-03-21,4
청주,2020-03-22,14
청주,2020-03-23,14
청주,2020-03-24,14
청주,2020-03-25,4
청주,2020-03-26,4
청주,2020-03-27,14
청주,2020-03-28,5
청주,2020-03-29,14
청주,2020-03-30,14
청주,2020-03-31,14
청주,2020-04-01,14
청주,2020-04-02,14
청주,2020-04-03,14
청주,2020-04-04,14
청주,2020-04-05,14
청주,2020-04-06,14
청주,2020-04-07,14
청주,2020-04-08,14
청주,2020-04-09,14
청주,2020-04-10,14
청주,2020-04-11,14
청주,2020-04-12,14
청주,2020-04-13,14
청주,2020-04-14,4
청주,2020-04-15,4
청주,2020-04-16,4
청주,2020-04-17,4
청주,2020-04-18,4
청주,2020-04-19,14
청주,2020-04-20,14
청주,2020-04-21,5
청주,2020-04-22,5
청주,2020-04-23,14
청주,2020-04-24,14
청주,2020-04-25,4
청주,2020-04-26,14
청주,2020-04-27,4
청주,2020-04-28,4
청주,2020-04-29,4
청주,2020-04-30,11
청주,2020-05-01,11
청주,2020-05-02,11
청주,2020-05-03,11
청주,2020-05-04,11
청주,2020-05-05,4
청주,2020-05-06,11
청주,2020-05-07,11
청주,2020-05-08,11
청주,2020-05-09,4
청주,2020-05-10,4
청주,2020-05-11,11
청주,2020-05-12,4
청주,2020-05-13,4
청주,2020-05-14,11
청주,2020-05-15,4
청주,2020-05-16,11
청주,2020-05-17,11
청주,2020-05-18,11
청주,2020-05-19,4
청주,2020-05-20,4
청주,2020-05-21,11
청주,2020-05-22,11
청주,2020-05-23,11
청주,2020-05-24,11
청주,2020-05-25,11
청주,2020-05-26,11
청주,2020-05-27,11
청주,2020-05-28,11
청주,2020-05-29,11
청주,2020-05-30,11
청주,2020-05-31,11
청주,2020-06-01,11
청주,2020-06-02,7
청주,2020-06-03,7
청주,2020-06-04,0
청주,2020-06-05,0
청주,2020-06-06,0
청주,2020-06-07,7
청주,2020-06-08,0
청주,2020-06-09,0
청주,2020-06-10,0
청주,2020-06-11,0
청주,2020-06-12,7
청주,2020-06-13,0
청주,2020-06-14,0
청주,2020-06-15,7
청주,2020-06-16,7
청주,2020-06-17,7
청주,2020-06-18,7
청주,2020-06-19,7
청주,2020-06-20,0
청주,2020-06-21,0
청주,2020-06-22,0
청주,2020-06-23,0
청주,2020-06-24,7
청주,2020-06-25,7
청주,2020-06-26,7
청주,2020-06-27,0
청주,2020-06-28,0
청주,2020-06-29,7
청주,2020-06-30,7
청주,2020-07-01,7
청주,2020-07-02,7
청주,2020-07-03,7
청주,2020-07-04,7
청주,2020-07-05,7
청주,2020-07-06,0
청주,2020-07-07,0
청주,2020-07-08,0
청주,2020-07-09,0
청주,2020-07-10,0
청주,2020-07-11,0
청주,2020-07-12,7
청주,2020-07-13,7
청주,2020-07-14,7
청주,2020-07-15,7
청주,2020-07-16,7
청주,2020-07-17,0
청주,2020-07-18,0
청주,2020-07-19,0
청주,2020-07-20,0
청주,2020-07-21,0
청주,2020-07-22,7
청주,2020-07-23,7
청주,2020-07-24,7
청주,2020-07-25,7
청주,2020-07-26,7
청주,2020-07-27,0
청주,2020-07-28,7
청주,2020-07-29,0
청주,2020-07-30,0
청주,2020-07-31,0
청주,2020-08-01,8
청주,2020-08-02,8
청주,2020-08-03,8
청주,2020-08-04,8
청주,2020-08-05,8
청주,2020-08-06,8
청주,2020-08-07,10
청주,2020-08-08,10
청주,2020-08-09,8
청주,2020-08-10,8
청주,2020-08-11,8
청주,2020-08-12,8
청주,2020-08-13,8
청주,2020-08-14,8
청주,2020-08-15,8
청주,2020-08-16,8
청주,2020-08-17,8
청주,2020-08-18,8
청주,2020-08-19,8
청주,2020-08-20,8
청주,2020-08-21,8
청주,2020-08-22,8
청주,2020-08-23,8
청주,2020-08-24,8
청주,2020-08-25,8
청주,2020-08-26,8
청주,2020-08-27,8
청주,2020-08-28,8
청주,2020-08-29,8
청주,2020-08-30,8
청주,2020-08-31,8
청주,2020-09-01,8
청주,2020-09-02,10
청주,2020-09-03,10
청주,2020-09-04,10
청주,2020-09-05,10
청주,2020-09-06,6
청주,2020-09-07,6
청주,2020-09-08,10
청주,2020-09-09,10
청주,2020-09-10,10
청주,2020-09-11,10
청주,2020-09-12,6
청주,2020-09-13,10
청주,2020-09-14,10
청주,2020-09-15,10
청주,2020-09-16,10
청주,2020-09-17,10
청주,2020-09-18,10
청주,2020-09-19,6
청주,2020-09-20,6
청주,2020-09-21,6
청주,2020-09-22,6
청주,2020-09-23,6
청주,2020-09-24,6
청주,2020-09-25,6
청주,2020-09-26,6
청주,2020-09-27,6
청주,2020-09-28,6
청주,2020-09-29,6
청주,2020-09-30,6
청주,2020-10-01,6
청주,2020-10-02,6
청주,2020-10-03,6
청주,2020-10-04,6
청주,2020-10-05,2
청주,2020-10-06,2
청주,2020-10-07,6
청주,2020-10-08,6
청주,2020-10-09,6
청주,2020-10-10,6
청주,2020-10-11,6
청주,2020-10-12,6
청주,2020-10-13,2
청주,2020-10-14,2
청주,2020-10-15,2
청주,2020-10-16,2
청주,2020-10-17,2
청주,2020-10-18,2
청주,2020-10-19,2
청주,2020-10-20,2
청주,2020-10-21,2
청주,2020-10-22,2
청주,2020-10-23,13
청주,2020-10-24,13
청주,2020-10-25,2
청주,2020-10-26,2
청주,2020-10-27,2
청주,2020-10-28,2
청주,2020-10-29,2
청주,2020-10-30,2
청주,2020-10-31,2
청주,2020-11-01,2
청주,2020-11-02,2
청주,2020-11-03,13
청주,2020-11-04,13
청주,2020-11-05,13
청주,2020-11-06,2
청주,2020-11-07,2
청주,2020-11-08,13
청주,2020-11-09,13
청주,2020-11-10,13
청주,2020-11-11,13
청주,2020-11-12,13
청주,2020-11-13,2
청주,2020-11-14,2
청주,2020-11-15,2
청주,2020-11-16,2
청주,2020-11-17,2
청주,2020-11-18,6
청주,2020-11-19,2
청주,2020-11-20,13
청주,2020-11-21,13
청주,2020-11-22,13
청주,2020-11-23,15
청주,2020-11-24,13
청주,2020-11-25,13
청주,2020-11-26,13
청주,2020-11-27,13
청주,2020-11-28,15
청주,2020-11-29,15
청주,2020-11-30,15
청주,2020-12-01,15
청주,2020-12-02,15
청주,2020-12-03,15
청주,2020-12-04,15
청주,2020-12-05,15
청주,2020-12-06,15
청주,2020-12-07,15
청주,2020-12-08,15
청주,2020-12-09,15
청주,2020-12-10,1
청주,2020-12-11,1
청주,2020-12-12,15
청주,2020-12-13,9
청주,2020-12-14,12
청주,2020-12-15,12
청주,2020-12-16,12
청주,2020-12-17,9
청주,2020-12-18,9
청주,2020-12-19,9
청주,2020-12-20,9
청주,2020-12-21,15
청주,2020-12-22,15
청주,2020-12-23,15
청주,2020-12-24,15
청주,2020-12-25,15
청주,2020-12-26,15
청주,2020-12-27,1
청주,2020-12-28,1
청주,2020-12-29,9
청주,2020-12-30,12
청주,2020-12-31,12
청주,2021-01-01,9
청주,2021-01-02,9
청주,2021-01-03,9
청주,2021-01-04,9
청주,2021-01-05,9
청주,2021-01-06,12
청주,2021-01-07,12
청주,2021-01-08,12
청주,2021-01-09,12
청주,2021-01-10,12
청주,2021-01-11,12
청주,2021-01-12,9
청주,2021-01-13,15
청주,2021-01-14,15
청주,2021-01-15,15
청주,2021-01-16,9
청주,2021-01-17,9
청주,2021-01-18,9
청주,2021-01-19,12
청주,2021-01-20,9
청주,2021-01-21,1
청주,2021-01-22,1
청주,2021-01-23,1
청주,2021-01-24,1
청주,2021-01-25,1
청주,2021-01-26,1
청주,2021-01-27,15
청주,2021-01-28,9
청주,2021-01-29,12
청주,2021-01-30,9
청주,2021-01-31,15
청주,2021-02-01,5
청주,2021-02-02,12
청주,2021-02-03,3
청주,2021-02-04,3
청주,2021-02-05,3
청주,2021-02-06,5
청주,2021-02-07,5
청주,2021-02-08,3
청주,2021-02-09,3
청주,2021-02-10,5
청주,2021-02-11,5
청주,2021-02-12,5
청주,2021-02-13,14
청주,2021-02-14,14
청주,2021-02-15,3
청주,2021-02-16,3
청주,2021-02-17,12
청주,2021-02-18,12
청주,2021-02-19,3
청주,2021-02-20,14
청주,2021-02-21,4
청주,2021-02-22,14
청주,2021-02-23,3
청주,2021-02-24,5
청주,2021-02-25,5
청주,2021-02-26,14
청주,2021-02-27,5
청주,2021-02-28,5
청주,2021-03-01,5
청주,2021-03-02,3
청주,2021-03-03,5
청주,2021-03-04,5
청주,2021-03-05,14
청주,2021-03-06,5
청주,2021-03-07,5
청주,2021-03-08,14
청주,2021-03-09,5
청주,2021-03-10,14
청주,2021-03-11,14
청주,2021-03-12,14
청주,2021-03-13,14
청주,2021-03-14,14
청주,2021-03-15,14
청주,2021-03-16,14
청주,2021-03-17,14
청주,2021-03-18,4
청주,2021-03-19,4
청주,2021-03-20,14
청주,2021-03-21,5
청주,2021-03-22,5
청주,2021-03-23,14
청주,2021-03-24,14
청주,2021-03-25,4
청주,2021-03-26,4
청주,2021-03-27,4
청주,2021-03-28,14
청주,2021-03-29,14
청주,2021-03-30,14
청주,2021-03-31,4
청주,2021-04-01,4
청주,2021-04-02,4
청주,2021-04-03,4
청주,2021-04-04,14
청주,2021-04-05,14
청주,2021-04-06,4
청주,2021-04-07,4
청주,2021-04-08,4
청주,2021-04-09,14
청주,2021-04-10,4
청주,2021-04-11,4
청주,2021-04-12,4
청주,2021-04-13,14
청주,2021-04-14,14
청주,2021-04-15,14
청주,2021-04-16,14
청주,2021-04-17,14
청주,2021-04-18,14
청주,2021-04-19,4
청주,2021-04-20,4
청주,2021-04-21,11
청주,2021-04-22,11
청주,2021-04-23,11
청주,2021-04-24,11
청주,2021-04-25,11
청주,2021-04-26,4
청주,2021-04-27,4
청주,2021-04-28,4
청주,2021-04-29,4
청주,2021-04-30,14
청주,2021-05-01,14
청주,2021-05-02,4
청주,2021-05-03,4
청주,2021-05-04,4
청주,2021-05-05,4
청주,2021-05-06,4
청주,2021-05-07,4
청주,2021-05-08,4
청주,2021-05-09,4
청주,2021-05-10,14
청주,2021-05-11,4
청주,2021-05-12,11
청주,2021-05-13,11
청주,2021-05-14,11
청주,2021-05-15,11
청주,2021-05-16,11
청주,2021-05-17,4
청주,2021-05-18,11
청주,2021-05-19,11
청주,2021-05-20,4
청주,2021-05-21,4
청주,2021-05-22,11
청주,2021-05-23,11
청주,2021-05-24,11
청주,2021-05-25,4
청주,2021-05-26,11
청주,2021-05-27,4
청주,2021-05-28,4
청주,2021-05-29,11
청주,2021-05-30,11
청주,2021-05-31,11
청주,2021-06-01,11
청주,2021-06-02,0
청주,2021-06-03,7
청주,2021-06-04,7
청주,2021-06-05,7
청주,2021-06-06,7
청주,2021-06-07,7
청주,2021-06-08,0
청주,2021-06-09,0
청주,2021-06-10,0
청주,2021-06-11,7
청주,2021-06-12,0
청주,2021-06-13,0
청주,2021-06-14,0
청주,2021-06-15,7
청주,2021-06-16,7
청주,2021-06-17,7
청주,2021-06-18,7
청주,2021-06-19,7
청주,2021-06-20,0
청주,2021-06-21,0
청주,2021-06-22,7
청주,2021-06-23,7
청주,2021-06-24,7
청주,2021-06-25,0
청주,2021-06-26,7
청주,2021-06-27,0
청주,2021-06-28,7
청주,2021-06-29,7
청주,2021-06-30,0
청주,2021-07-01,0
청주,2021-07-02,0
청주,2021-07-03,7
청주,2021-07-04,7
청주,2021-07-05,7
청주,2021-07-06,7
청주,2021-07-07,0
청주,2021-07-08,0
청주,2021-07-09,0
청주,2021-07-10,0
청주,2021-07-11,0
청주,2021-07-12,0
청주,2021-07-13,0
청주,2021-07-14,0
청주,2021-07-15,0
청주,2021-07-16,0
청주,2021-07-17,0
청주,2021-07-18,0
청주,2021-07-19,0
청주,2021-07-20,0
청주,2021-07-21,0
청주,2021-07-22,0
청주,2021-07-23,0
청주,2021-07-24,0
청주,2021-07-25,0
청주,2021-07-26,0
청주,2021-07-27,0
청주,2021-07-28,0
청주,2021-07-29,0
청주,2021-07-30,0
청주,2021-07-31,0
청주,2021-08-01,0
청주,2021-08-02,8
청주,2021-08-03,8
청주,2021-08-04,8
청주,2021-08-05,8
청주,2021-08-06,8
청주,2021-08-07,8
청주,2021-08-08,8
청주,2021-08-09,8
청주,2021-08-10,8
청주,2021-08-11,8
청주,2021-08-12,8
청주,2021-08-13,8
청주,2021-08-14,8
청주,2021-08-15,8
청주,2021-08-16,8
청주,2021-08-17,8
청주,2021-08-18,10
청주,2021-08-19,10
청주,2021-08-20,8
청주,2021-08-21,10
청주,2021-08-22,10
청주,2021-08-23,10
청주,2021-08-24,10
청주,2021-08-25,10
청주,2021-08-26,8
청주,2021-08-27,10
청주,2021-08-28,10
청주,2021-08-29,10
청주,2021-08-30,10
청주,2021-08-31,10
청주,2021-09-01,10
청주,2021-09-02,10
청주,2021-09-03,10
청주,2021-09-04,10
청주,2021-09-05,10
청주,2021-09-06,10
청주,2021-09-07,10
청주,2021-09-08,10
청주,2021-09-09,10
청주,2021-09-10,10
청주,2021-09-11,10
청주,2021-09-12,10
청주,2021-09-13,10
청주,2021-09-14,10
청주,2021-09-15,10
청주,2021-09-16,10
청주,2021-09-17,6
청주,2021-09-18,10
청주,2021-09-19,10
청주,2021-09-20,10
청주,2021-09-21,10
청주,2021-09-22,10
청주,2021-09-23,6
청주,2021-09-24,10
청주,2021-09-25,10
청주,2021-09-26,10
청주,2021-09-27,10
청주,2021-09-28,10
청주,2021-09-29,10
청주,2021-09-30,10
청주,2021-10-01,10
청주,2021-10-02,10
청주,2021-10-03,10
청주,2021-10-04,10
청주,2021-10-05,10
청주,2021-10-06,10
청주,2021-10-07,6
청주,2021-10-08,6
청주,2021-10-09,10
청주,2021-10-10,10
청주,2021-10-11,6
청주,2021-10-12,6
청주,2021-10-13,6
청주,2021-10-14,6
청주,2021-10-15,6
청주,2021-10-16,2
청주,2021-10-17,13
청주,2021-10-18,13
청주,2021-10-19,2
청주,2021-10-20,13
청주,2021-10-21,13
청주,2021-10-22,2
청주,2021-10-23,2
청주,2021-10-24,2
청주,2021-10-25,2
청주,2021-10-26,2
청주,2021-10-27,2
청주,2021-10-28,2
청주,2021-10-29,2
청주,2021-10-30,2
청주,2021-10-31,2
청주,2021-11-01,2
청주,2021-11-02,2
청주,2021-11-03,2
청주,2021-11-04,2
청주,2021-11-05,2
청주,2021-11-06,2
청주,2021-11-07,2
청주,2021-11-08,13
청주,2021-11-09,13
청주,2021-11-10,13
청주,2021-11-11,13
청주,2021-11-12,13
청주,2021-11-13,13
청주,2021-11-14,2
청주,2021-11-15,2
청주,2021-11-16,13
청주,2021-11-17,13
청주,2021-11-18,2
청주,2021-11-19,2
청주,2021-11-20,2
청주,2021-11-21,2
청주,2021-11-22,15
청주,2021-11-23,15
청주,2021-11-24,13
청주,2021-11-25,13
청주,2021-11-26,13
청주,2021-11-27,13
청주,2021-11-28,13
청주,2021-11-29,13
청주,2021-11-30,13
청주,2021-12-01,9
청주,2021-12-02,15
청주,2021-12-03,15
청주,2021-12-04,15
청주,2021-12-05,15
청주,2021-12-06,1
청주,2021-12-07,1
청주,2021-12-08,1
청주,2021-12-09,1
청주,2021-12-10,1
청주,2021-12-11,1
청주,2021-12-12,15
청주,2021-12-13,9
청주,2021-12-14,15
청주,2021-12-15,1
청주,2021-12-16,1
청주,2021-12-17,12
청주,2021-12-18,9
청주,2021-12-19,15
청주,2021-12-20,1
청주,2021-12-21,1
청주,2021-12-22,15
청주,2021-12-23,15
청주,2021-12-24,15
청주,2021-12-25,12
청주,2021-12-26,12
청주,2021-12-27,12
청주,2021-12-28,9
청주,2021-12-29,15
청주,2021-12-30,9
청주,2021-12-31,12
청주,2022-01-01,9
청주,2022-01-02,9
청주,2022-01-03,9
청주,2022-01-04,9
청주,2022-01-05,9
청주,2022-01-06,9
청주,2022-01-07,9
청주,2022-01-08,15
청주,2022-01-09,15
청주,2022-01-10,15
청주,2022-01-11,12
청주,2022-01-12,12
청주,2022-01-13,12
청주,2022-01-14,9
청주,2022-01-15,15
청주,2022-01-16,9
청주,2022-01-17,9
청주,2022-01-18,9
청주,2022-01-19,9
청주,2022-01-20,9
청주,2022-01-21,9
청주,2022-01-22,15
청주,2022-01-23,15
청주,2022-01-24,15
청주,2022-01-25,15
청주,2022-01-26,15
청주,2022-01-27,15
청주,2022-01-28,9
청주,2022-01-29,9
청주,2022-01-30,9
청주,2022-01-31,9
청주,2022-02-01,3
청주,2022-02-02,3
청주,2022-02-03,3
청주,2022-02-04,3
청주,2022-02-05,12
청주,2022-02-06,3
청주,2022-02-07,3
청주,2022-02-08,3
청주,2022-02-09,3
청주,2022-02-10,5
청주,2022-02-11,5
청주,2022-02-12,5
청주,2022-02-13,5
청주,2022-02-14,5
청주,2022-02-15,3
청주,2022-02-16,12
청주,2022-02-17,12
청주,2022-02-18,3
청주,2022-02-19,3
청주,2022-02-20,12
청주,2022-02-21,3
청주,2022-02-22,3
청주,2022-02-23,3
청주,2022-02-24,3
청주,2022-02-25,5
청주,2022-02-26,5
청주,2022-02-27,5
청주,2022-02-28,5
청주,2022-03-01,5
청주,2022-03-02,5
청주,2022-03-03,5
청주,2022-03-04,14
청주,2022-03-05,3
청주,2022-03-06,3
청주,2022-03-07,5
청주,2022-03-08,5
청주,2022-03-09,14
청주,2022-03-10,14
청주,2022-03-11,14
청주,2022-03-12,4
청주,2022-03-13,4
청주,2022-03-14,14
청주,2022-03-15,14
청주,2022-03-16,14
청주,2022-03-17,14
청주,2022-03-18,5
청주,2022-03-19,5
청주,2022-03-20,5
청주,2022-03-21,5
청주,2022-03-22,5
청주,2022-03-23,5
청주,2022-03-24,14
청주,2022-03-25,4
청주,2022-03-26,14
청주,2022-03-27,14
청주,2022-03-28,14
청주,2022-03-29,14
청주,2022-03-30,14
청주,2022-03-31,14
청주,2022-04-01,14
청주,2022-04-02,14
청주,2022-04-03,14
청주,2022-04-04,14
청주,2022-04-05,14
청주,2022-04-06,14
청주,2022-04-07,14
청주,2022-04-08,4
청주,2022-04-09,11
청주,2022-04-10,11
청주,2022-04-11,11
청주,2022-04-12,11
청주,2022-04-13,4
청주,2022-04-14,14
청주,2022-04-15,14
청주,2022-04-16,4
청주,2022-04-17,4
청주,2022-04-18,4
청주,2022-04-19,4
청주,2022-04-20,4
청주,2022-04-21,4
청주,2022-04-22,4
청주,2022-04-23,11
청주,2022-04-24,11
청주,2022-04-25,11
청주,2022-04-26,11
청주,2022-04-27,11
청주,2022-04-28,11
청주,2022-04-29,14
청주,2022-04-30,4
청주,2022-05-01,4
청주,2022-05-02,4
청주,2022-05-03,4
청주,2022-05-04,11
청주,2022-05-05,11
청주,2022-05-06,11
청주,2022-05-07,11
청주,2022-05-08,4
청주,2022-05-09,4
청주,2022-05-10,11
청주,2022-05-11,11
청주,2022-05-12,11
청주,2022-05-13,11
청주,2022-05-14,4
청주,2022-05-15,4
청주,2022-05-16,4
청주,2022-05-17,11
청주,2022-05-18,11
청주,2022-05-19,11
청주,2022-05-20,11
청주,2022-05-21,11
청주,2022-05-22,11
청주,2022-05-23,11
청주,2022-05-24,11
청주,2022-05-25,11
청주,2022-05-26,11
청주,2022-05-27,11
청주,2022-05-28,11
청주,2022-05-29,11
청주,2022-05-30,11
청주,2022-05-31,11
청주,2022-06-01,11
청주,2022-06-02,7
청주,2022-06-03,0
청주,2022-06-04,0
청주,2022-06-05,7
청주,2022-06-06,7
청주,2022-06-07,7
청주,2022-06-08,7
청주,2022-06-09,7
청주,2022-06-10,7
청주,2022-06-11,7
청주,2022-06-12,7
청주,2022-06-13,7
청주,2022-06-14,7
청주,2022-06-15,7
청주,2022-06-16,7
청주,2022-06-17,7
청주,2022-06-18,0
청주,2022-06-19,0
청주,2022-06-20,0
청주,2022-06-21,0
청주,2022-06-22,0
청주,2022-06-23,0
청주,2022-06-24,0
청주,2022-06-25,0
청주,2022-06-26,0
청주,2022-06-27,0
청주,2022-06-28,0
청주,2022-06-29,0
청주,2022-06-30,0
청주,2022-07-01,0
청주,2022-07-02,0
청주,2022-07-03,0
청주,2022-07-04,0
청주,2022-07-05,0
청주,2022-07-06,0
청주,2022-07-07,0
청주,2022-07-08,0
청주,2022-07-09,0
청주,2022-07-10,0
청주,2022-07-11,0
청주,2022-07-12,0
청주,2022-07-13,0
청주,2022-07-14,0
청주,2022-07-15,0
청주,2022-07-16,0
청주,2022-07-17,0
청주,2022-07-18,7
청주,2022-07-19,0
청주,2022-07-20,0
청주,2022-07-21,7
청주,2022-07-22,0
청주,2022-07-23,0
청주,2022-07-24,0
청주,2022-07-25,0
청주,2022-07-26,0
청주,2022-07-27,0
청주,2022-07-28,0
청주,2022-07-29,0
청주,2022-07-30,0
청주,2022-07-31,0
청주,2022-08-01,0
청주,2022-08-02,8
청주,2022-08-03,8
청주,2022-08-04,8
청주,2022-08-05,8
청주,2022-08-06,8
청주,2022-08-07,8
청주,2022-08-08,8
청주,2022-08-09,8
청주,2022-08-10,10
청주,2022-08-11,10
청주,2022-08-12,8
청주,2022-08-13,8
청주,2022-08-14,8
청주,2022-08-15,8
청주,2022-08-16,8
청주,2022-08-17,8
청주,2022-08-18,8
청주,2022-08-19,8
청주,2022-08-20,8
청주,2022-08-21,8
청주,2022-08-22,8
청주,2022-08-23,10
청주,2022-08-24,10
청주,2022-08-25,10
청주,2022-08-26,10
청주,2022-08-27,10
청주,2022-08-28,10
청주,2022-08-29,10
청주,2022-08-30,6
청주,2022-08-31,10
청주,2022-09-01,10
청주,2022-09-02,10
청주,2022-09-03,10
청주,2022-09-04,10
청주,2022-09-05,10
청주,2022-09-06,10
청주,2022-09-07,10
청주,2022-09-08,10
청주,2022-09-09,10
청주,2022-09-10,10
청주,2022-09-11,10
청주,2022-09-12,10
청주,2022-09-13,10
청주,2022-09-14,10
청주,2022-09-15,8
청주,2022-09-16,8
청주,2022-09-17,8
청주,2022-09-18,8
청주,2022-09-19,10
청주,2022-09-20,6
청주,2022-09-21,6
청주,2022-09-22,6
청주,2022-09-23,6
청주,2022-09-24,6
청주,2022-09-25,6
청주,2022-09-26,6
청주,2022-09-27,6
청주,2022-09-28,6
청주,2022-09-29,6
청주,2022-09-30,6
청주,2022-10-01,6
청주,2022-10-02,10
청주,2022-10-03,10
청주,2022-10-04,6
청주,2022-10-05,6
청주,2022-10-06,6
청주,2022-10-07,6
청주,2022-10-08,6
청주,2022-10-09,2
청주,2022-10-10,13
청주,2022-10-11,2
청주,2022-10-12,2
청주,2022-10-13,6
청주,2022-10-14,6
청주,2022-10-15,6
청주,2022-10-16,6
청주,2022-10-17,2
청주,2022-10-18,13
청주,2022-10-19,2
청주,2022-10-20,2
청주,2022-10-21,2
청주,2022-10-22,2
청주,2022-10-23,2
청주,2022-10-24,2
청주,2022-10-25,2
청주,2022-10-26,2
청주,2022-10-27,2
청주,2022-10-28,2
청주,2022-10-29,2
청주,2022-10-30,2
청주,2022-10-31,2
청주,2022-11-01,2
청주,2022-11-02,2
청주,2022-11-03,13
청주,2022-11-04,13
청주,2022-11-05,13
청주,2022-11-06,13
청주,2022-11-07,2
청주,2022-11-08,2
청주,2022-11-09,2
청주,2022-11-10,2
청주,2022-11-11,2
청주,2022-11-12,6
청주,2022-11-13,2
청주,2022-11-14,13
청주,2022-11-15,13
청주,2022-11-16,13
청주,2022-11-17,13
청주,2022-11-18,13
청주,2022-11-19,2
청주,2022-11-20,2
청주,2022-11-21,2
청주,2022-11-22,2
청주,2022-11-23,2
청주,2022-11-24,13
청주,2022-11-25,2
청주,2022-11-26,13
청주,2022-11-27,13
청주,2022-11-28,13
청주,2022-11-29,13
청주,2022-11-30,9
청주,2022-12-01,9
청주,2022-12-02,9
청주,2022-12-03,15
청주,2022-12-04,9
청주,2022-12-05,9
청주,2022-12-06,15
청주,2022-12-07,1
청주,2022-12-08,1
청주,2022-12-09,1
청주,2022-12-10,15
청주,2022-12-11,15
청주,2022-12-12,15
청주,2022-12-13,15
청주,2022-12-14,12
청주,2022-12-15,9
청주,2022-12-16,9
청주,2022-12-17,12
청주,2022-12-18,12
청주,2022-12-19,12
청주,2022-12-20,9
청주,2022-12-21,15
청주,2022-12-22,12
청주,2022-12-23,12
청주,2022-12-24,12
청주,2022-12-25,9
청주,2022-12-26,9
청주,2022-12-27,9
청주,2022-12-28,9
청주,2022-12-29,9
청주,2022-12-30,9
청주,2022-12-31,9
청주,2023-01-01,9
청주,2023-01-02,9
청주,2023-01-03,9
청주,2023-01-04,9
청주,2023-01-05,15
청주,2023-01-06,15
청주,2023-01-07,15
